agent_x,agent_y,agent_vx,agent_vy,agent_heading,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,car1_rel_x,car1_rel_y,car1_rel_vx,car1_rel_vy,car2_rel_x,car2_rel_y,car2_rel_vx,car2_rel_vy,car3_rel_x,car3_rel_y,car3_rel_vx,car3_rel_vy,car4_rel_x,car4_rel_y,car4_rel_vx,car4_rel_vy,car5_rel_x,car5_rel_y,car5_rel_vx,car5_rel_vy,ped1_rel_x,ped1_rel_y,ped2_rel_x,ped2_rel_y,ped3_rel_x,ped3_rel_y,ped4_rel_x,ped4_rel_y,ped5_rel_x,ped5_rel_y,tl_red,tl_yellow,tl_green,tl_ttc,temperature,traffic_density,pedestrian_density,driver_impatience,npc_color,npc_size,roughness,action_accel,action_steer,reward,done
271.68265,353.59433,1.90462,4.623032,-1.1800009,200.0,200.0,21.25,21.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,173.47781,-83.59433,-2.07327,-2.5390236e-16,243.1561,-83.59433,-1.8153241,-2.223131e-16,293.7479,-83.59433,-1.2341949,-1.5114527e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.682648,-3.5943298,-21.682648,-3.5943298,78.31735,-103.59433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,-10,0,0,0.21732733817119887,88,2,0.0,1.3155418634414673,-0.9214897751808167,1.100000023841858,0
273.15378,358.37302,1.4711343,4.778678,-1.2721498,200.0,200.0,21.25,21.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,169.81662,-88.37302,-2.1900494,-2.682037e-16,239.7374,-88.37302,-1.9475883,-2.385108e-16,291.20255,-88.37302,-1.0741992,-1.3155146e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.153778,-8.373016,-23.153778,-8.373016,76.84622,-108.37302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,-10,0,0,0.21732733817119887,88,2,0.0,-0.5922685861587524,1.9817439317703247,1.0857855081558228,0
275.06705,362.91547,1.9132682,4.5424366,-1.1721499,200.0,200.0,21.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,165.78583,-92.91547,-2.1175203,-2.5932144e-16,235.74426,-92.91547,-2.0798526,-2.5470847e-16,288.04044,-92.91547,-1.2488456,-1.5293947e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.567047,-12.915466,-24.567047,-12.915466,74.93295,-112.41547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73333335,-10,0,0,0.21732733817119887,88,2,0.0,-0.11930656433105469,-0.1871422976255417,1.0829222202301025,0
276.88968,367.4796,1.8226205,4.564149,-1.1908641,200.0,29.375,29.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,161.72888,-97.479614,-2.2342997,-2.736228e-16,232.0792,-97.479614,-1.8424238,-2.2563184e-16,285.13083,-97.479614,-1.0869507,-1.3311307e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.889679,-17.479614,-25.889679,-17.479614,73.11032,-116.479614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.76666665,-10,0,0,0.21732733817119887,88,2,0.0,-0.5500346422195435,0.6677740812301636,1.0697213411331177,0
278.98428,371.85245,2.0946,4.3728294,-1.1240867,200.0,29.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,157.47397,-101.85245,-2.1603053,-2.6456108e-16,228.00989,-101.85245,-1.974688,-2.4182955e-16,281.77463,-101.85245,-1.261597,-1.5450107e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.484283,-21.852448,-27.484283,-21.852448,71.01572,-120.35245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,-10,0,0,0.21732733817119887,88,2,0.0,0.37156009674072266,0.12811829149723053,1.092015027999878,0
281.18417,376.29797,2.1998887,4.445541,-1.1112748,200.0,37.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,153.1853,-106.29797,-2.0887613,-2.5579948e-16,223.70303,-106.29797,-2.1069522,-2.5802723e-16,278.4767,-106.29797,-1.0980492,-1.3447224e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.184174,-26.297974,-29.184174,-26.297974,68.81583,-124.29797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333,-10,0,0,0.21732733817119887,88,2,0.0,0.5912699699401855,0.7983786463737488,1.1000001430511475,0
283.7521,380.58817,2.5679321,4.2901897,-1.031437,200.0,45.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,148.41183,-110.588165,-2.2055407,-2.7010083e-16,219.26868,-110.588165,-1.8664298,-2.2857173e-16,274.63608,-110.588165,-1.2726955,-1.5586026e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.252106,-30.588165,-31.252106,-30.588165,66.247894,-128.08817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666667,-10,0,0,0.21732733817119887,88,2,0.0,-0.3530641198158264,-0.9495100975036621,1.0915265083312988,0
285.8835,385.06424,2.131404,4.4760737,-1.126388,200.0,45.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,144.14792,-115.06424,-2.1324985,-2.6115574e-16,215.13858,-115.06424,-1.9986941,-2.4476944e-16,271.05734,-115.06424,-1.4473419,-1.7724826e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.883514,-35.06424,-32.883514,-35.06424,64.116486,-132.06424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,-10,0,0,0.21732733817119887,88,2,0.0,0.5722066164016724,0.11555995047092438,1.100000023841858,0
288.08514,389.55344,2.2016416,4.489184,-1.114832,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,139.8844,-119.55344,-2.0618753,-2.525069e-16,210.806,-119.55344,-2.1309583,-2.6096712e-16,267.2337,-119.55344,-1.6219883,-1.9863628e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.585144,-39.553436,-34.585144,-39.553436,61.914856,-136.05344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93333334,-10,0,0,0.21732733817119887,88,2,0.0,-0.4458128809928894,0.8875912427902222,1.0893003940582275,0
290.64832,393.78403,2.5631864,4.230598,-1.0260729,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,135.14258,-123.78403,-2.1786547,-2.6680826e-16,206.35513,-123.78403,-1.8876954,-2.3117602e-16,262.8739,-123.78403,-1.7966347,-2.2002429e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.648315,-43.784027,-36.648315,-43.784027,59.351685,-139.78403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96666664,-10,0,0,0.21732733817119887,88,2,0.0,-0.36179041862487793,0.3400590419769287,1.0806175470352173,0
293.3301,397.8887,2.681796,4.1046605,-0.992067,61.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,130.35428,-127.8887,-2.106503,-2.5797222e-16,201.65338,-127.8887,-2.0199597,-2.4737372e-16,258.22086,-127.8887,-1.971281,-2.414123e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.83011,-47.888702,-38.83011,-47.888702,56.66989,-143.3887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10,0,0,0.21732733817119887,88,2,0.0,0.6696129441261292,-0.8348219394683838,1.1000001430511475,0
295.70636,402.28796,2.3762455,4.3992567,-1.0755491,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,125.75473,-132.28796,-2.2232823,-2.7227355e-16,197.48776,-132.28796,-1.789368,-2.1913439e-16,253.69867,-132.28796,-2.1459274,-2.628003e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.70636,-52.287964,-40.70636,-52.287964,54.29364,-147.28796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.033333335,-10,0,0,0.21732733817119887,88,2,0.0,1.0919109582901,1.6592564582824707,1.100000023841858,0
298.50992,406.428,2.803567,4.14005,-0.97554916,70.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,120.80151,-136.42801,-2.1496527,-2.6325654e-16,192.76257,-136.42801,-1.9216323,-2.353321e-16,248.57455,-136.42801,-2.3205738,-2.8418832e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.00992,-56.42801,-43.00992,-56.42801,51.49008,-150.92801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666667,-10,0,0,0.21732733817119887,88,2,0.0,-0.11259758472442627,-0.3796011209487915,1.0972976684570312,0
301.1472,410.66,2.6372824,4.231998,-1.0135093,78.125,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,116.085785,-140.66,-2.0784614,-2.545381e-16,188.07141,-140.66,-2.0538964,-2.5152977e-16,243.91751,-140.66,-2.0197449,-2.473474e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.147186,-60.660004,-45.147186,-60.660004,48.852814,-154.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,-10,0,0,0.21732733817119887,88,2,0.0,-1.1072992086410522,0.603280246257782,1.0732976198196411,0
303.96533,414.62747,2.8181465,3.967462,-0.95318127,78.125,200.0,200.0,200.0,200.0,200.0,191.875,191.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,111.258026,-144.62747,-2.0096278,-2.4610844e-16,183.43384,-144.62747,-1.8194307,-2.22816e-16,238.90497,-144.62747,-2.1943913,-2.6873542e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.465332,-64.62747,-47.465332,-64.62747,46.034668,-158.12747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13333334,-10,0,0,0.21732733817119887,88,2,0.0,0.14267121255397797,-1.139626383781433,1.0818579196929932,0
306.3945,418.89365,2.4291608,4.266181,-1.0531813,200.0,200.0,200.0,200.0,200.0,200.0,191.875,183.75,200.0,200.0,200.0,200.0,200.0,183.75,167.5,200.0,106.88577,-148.89365,-1.9430739,-2.3795792e-16,179.05298,-148.89365,-1.951695,-2.390137e-16,234.10678,-148.89365,-2.3690376,-2.9012342e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.3945,-68.89365,-49.3945,-68.89365,43.6055,-161.89365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666667,-10,0,0,0.21732733817119887,88,2,0.0,-0.035253871232271194,-2.0127387046813965,1.0810117721557617,0
308.3839,423.37717,1.9894018,4.4835124,-1.1531812,200.0,200.0,200.0,200.0,200.0,200.0,191.875,183.75,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,103.01764,-153.37717,-1.8787241,-2.3007734e-16,174.97961,-153.37717,-2.083959,-2.552114e-16,230.05542,-153.37717,-2.061926,-2.525131e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.88391,-73.37717,-50.88391,-73.37717,41.61609,-165.87717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,-10,0,0,0.21732733817119887,88,2,0.0,-0.015073525719344616,-0.6723182797431946,1.0806500911712646,0
310.067,427.9825,1.6830789,4.6053348,-1.2204131,200.0,200.0,200.0,200.0,200.0,200.0,191.875,175.625,183.75,200.0,200.0,200.0,200.0,200.0,200.0,200.0,99.51807,-157.98251,-1.8165054,-2.2245775e-16,171.45047,-157.98251,-1.8460616,-2.2607733e-16,226.57773,-157.98251,-1.7946268,-2.197784e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.066986,-77.98251,-52.066986,-77.98251,39.933014,-169.98251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23333333,-10,0,0,0.21732733817119887,88,2,0.0,0.3081216514110565,0.8286197781562805,1.099137306213379,0
312.16428,432.51663,2.0972812,4.534126,-1.1375511,200.0,200.0,200.0,200.0,200.0,200.0,183.75,175.625,191.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,95.66443,-162.51663,-1.7563473,-2.150905e-16,167.37485,-162.51663,-1.9783258,-2.4227503e-16,222.91849,-162.51663,-1.5619793,-1.9128729e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.664276,-82.51663,-53.664276,-82.51663,37.835724,-174.01663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26666668,-10,0,0,0.21732733817119887,88,2,0.0,0.10366079211235046,0.7573540806770325,1.0999999046325684,0
314.6007,436.88284,2.4364367,4.366208,-1.0618157,102.5,200.0,200.0,200.0,200.0,200.0,175.625,167.5,191.875,200.0,200.0,200.0,200.0,200.0,200.0,200.0,91.529816,-166.88284,-1.6981814,-2.0796723e-16,162.82782,-166.88284,-2.11059,-2.5847274e-16,218.74542,-166.88284,-1.7366257,-2.1267531e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.600708,-86.88284,-55.600708,-86.88284,35.399292,-177.88284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,-10,0,0,0.21732733817119887,88,2,0.0,0.1803779900074005,0.8353455066680908,1.100000023841858,0
317.39294,441.03055,2.792246,4.1476936,-0.97828114,102.5,200.0,200.0,200.0,200.0,191.875,167.5,167.5,191.875,200.0,200.0,200.0,200.0,200.0,183.75,200.0,87.09564,-171.03055,-1.6419418,-2.0107988e-16,158.16592,-171.03055,-1.8696523,-2.2896637e-16,214.04193,-171.03055,-1.911272,-2.3406331e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.892944,-91.03055,-57.892944,-91.03055,32.607056,-181.53055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333334,-10,0,0,0.21732733817119887,88,2,0.0,1.1713014841079712,-1.40571129322052,1.100000023841858,0
319.75717,445.43628,2.364218,4.4057317,-1.0782812,200.0,200.0,200.0,200.0,200.0,200.0,167.5,159.375,175.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,83.14386,-175.43628,-1.5875647,-1.944206e-16,153.79977,-175.43628,-2.0019164,-2.4516405e-16,209.59177,-175.43628,-2.0859184,-2.5545132e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.75717,-95.43628,-59.75717,-95.43628,30.242828,-185.43628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36666667,-10,0,0,0.21732733817119887,88,2,0.0,-0.007459881249815226,-0.14142201840877533,1.0998209714889526,0
322.05844,449.8742,2.301265,4.4379306,-1.0924233,200.0,200.0,200.0,200.0,200.0,200.0,159.375,151.25,175.625,200.0,200.0,200.0,200.0,200.0,200.0,200.0,79.30759,-179.8742,-1.5349885,-1.8798188e-16,149.72513,-179.8742,-1.7733846,-2.1717697e-16,205.02994,-179.8742,-2.2605648,-2.7683935e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.55844,-99.87421,-61.55844,-99.87421,27.941559,-189.3742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,-10,0,0,0.21732733817119887,88,2,0.0,-1.1678926944732666,-2.141975164413452,1.075821042060852,0
323.86084,454.4082,1.8023854,4.533991,-1.1924233,200.0,200.0,200.0,200.0,200.0,200.0,159.375,151.25,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,76.02103,-184.4082,-1.4841535,-1.8175638e-16,146.01709,-184.4082,-1.9056488,-2.3337468e-16,200.79236,-184.4082,-2.4352112,-2.9822736e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.86084,-104.4082,-62.86084,-104.4082,26.13916,-193.4082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43333334,-10,0,0,0.21732733817119887,88,2,0.0,0.11511649936437607,1.2010422945022583,1.0827280282974243,0
326.12277,458.77026,2.2619224,4.3620596,-1.0924233,200.0,200.0,200.0,200.0,200.0,191.875,151.25,143.125,159.375,200.0,200.0,200.0,200.0,200.0,200.0,200.0,72.3241,-188.77026,-1.435002,-1.7573706e-16,141.71725,-188.77026,-2.037913,-2.4957238e-16,196.41092,-188.77026,-2.1195211,-2.5956647e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.62277,-108.77026,-64.62277,-108.77026,23.877228,-197.27026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46666667,-10,0,0,0.21732733817119887,88,2,0.0,0.735109269618988,0.865045964717865,1.100000023841858,0
328.79935,462.99353,2.676562,4.223271,-1.0059187,126.875,200.0,200.0,200.0,200.0,175.625,143.125,143.125,167.5,200.0,200.0,200.0,200.0,200.0,200.0,200.0,68.26004,-192.99353,-1.3874782,-1.6991707e-16,137.23541,-192.99353,-1.805272,-2.2108206e-16,191.88962,-192.99353,-1.8447556,-2.259174e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.79935,-112.99353,-66.79935,-112.99353,21.200653,-200.99353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-10,0,0,0.21732733817119887,88,2,0.0,-1.0387629270553589,-1.0046215057373047,1.0759999752044678,0
330.98712,467.35565,2.1877694,4.3621173,-1.1059188,200.0,200.0,200.0,200.0,200.0,175.625,143.125,135.0,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,64.73074,-197.35565,-1.3415284,-1.6428985e-16,133.1101,-197.35565,-1.9375362,-2.3727976e-16,188.09625,-197.35565,-1.6056095,-1.9663045e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.48712,-117.35565,-68.48712,-117.35565,19.012878,-204.85565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.53333336,-10,0,0,0.21732733817119887,88,2,0.0,2.760526657104492,0.138377383351326,1.0999999046325684,0
333.2903,471.79358,2.3031964,4.437937,-1.0920811,143.125,200.0,200.0,200.0,200.0,175.625,135.0,135.0,151.25,200.0,200.0,200.0,200.0,200.0,200.0,200.0,61.130463,-201.79358,-1.2971003,-1.5884897e-16,128.73712,-201.79358,-2.0698004,-2.5347744e-16,184.3956,-201.79358,-1.3974653,-1.7114015e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.29031,-121.79358,-70.29031,-121.79358,16.709686,-208.79358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56666666,-10,0,0,0.21732733817119887,88,2,0.0,0.5089423060417175,-1.5427592992782593,1.100000023841858,0
335.13895,476.43927,1.8486357,4.645702,-1.192081,200.0,200.0,200.0,200.0,200.0,183.75,135.0,126.875,135.0,175.625,200.0,200.0,200.0,200.0,200.0,200.0,58.02768,-206.43927,-1.2541436,-1.5358829e-16,125.05496,-206.43927,-1.8335191,-2.2454134e-16,180.97488,-206.43927,-1.5721117,-1.9252815e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.63895,-126.43927,-71.63895,-126.43927,14.861053,-212.93927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,-10,0,0,0.21732733817119887,88,2,0.0,-0.7819300293922424,-1.0713131427764893,1.0812337398529053,0
336.48874,481.1561,1.3497888,4.716838,-1.292081,200.0,200.0,200.0,200.0,200.0,191.875,143.125,126.875,126.875,159.375,200.0,200.0,200.0,200.0,200.0,200.0,55.46527,-211.1561,-1.2126094,-1.4850183e-16,121.73938,-211.1561,-1.9657834,-2.4073902e-16,177.87833,-211.1561,-1.7467581,-2.1391617e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.48874,-131.1561,-72.48874,-131.1561,13.511261,-217.1561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6333333,-10,0,0,0.21732733817119887,88,2,0.0,0.35180458426475525,0.5378108620643616,1.100000023841858,0
338.12076,485.88226,1.6320186,4.7261524,-1.2383,200.0,200.0,200.0,200.0,200.0,175.625,135.0,118.75,126.875,159.375,200.0,200.0,200.0,200.0,200.0,200.0,52.660797,-215.88226,-1.1724508,-1.4358381e-16,118.00931,-215.88226,-2.0980475,-2.5693672e-16,174.32492,-215.88226,-1.9214045,-2.353042e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.62076,-135.88226,-73.62076,-135.88226,11.879242,-221.38226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,-10,0,0,0.21732733817119887,88,2,0.0,-0.15654850006103516,1.0805460214614868,1.096242904663086,0
340.2086,490.40482,2.0878196,4.5225554,-1.1383,200.0,200.0,200.0,200.0,200.0,151.25,118.75,110.625,126.875,167.5,200.0,200.0,200.0,200.0,200.0,200.0,49.43933,-220.40482,-1.133622,-1.3882866e-16,114.06293,-220.40482,-1.8585416,-2.276057e-16,170.14105,-220.40482,-2.096051,-2.5669222e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.20859,-140.40482,-75.20859,-140.40482,9.791412,-225.40482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,-10,0,0,0.21732733817119887,88,2,0.0,0.20453126728534698,-0.28865933418273926,1.1000001430511475,0
342.1724,495.00302,1.9637983,4.598206,-1.1671659,200.0,200.0,200.0,200.0,200.0,151.25,118.75,110.625,118.75,151.25,200.0,200.0,200.0,200.0,200.0,200.0,46.379456,-225.00302,-1.0960792,-1.3423099e-16,110.10831,-225.00302,-1.9908059,-2.438034e-16,165.90656,-225.00302,-2.2706974,-2.7808023e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.67239,-145.00302,-76.67239,-145.00302,7.827606,-229.50302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73333335,-10,0,0,0.21732733817119887,88,2,0.0,2.7071328163146973,-0.7704498171806335,1.100000023841858,0
343.77646,499.73874,1.6040545,4.7357163,-1.2442108,200.0,200.0,200.0,200.0,200.0,159.375,118.75,102.5,110.625,135.0,200.0,200.0,200.0,200.0,200.0,200.0,43.715607,-229.73874,-1.0597798,-1.2978559e-16,106.74069,-229.73874,-1.7635423,-2.1597164e-16,161.85715,-229.73874,-2.4453437,-2.9946823e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.77646,-149.73874,-77.77646,-149.73874,6.2235413,-233.73874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.76666665,-10,0,0,0.21732733817119887,88,2,0.0,1.4753373861312866,0.8835878968238831,1.100000023841858,0
345.79214,504.31442,2.0156946,4.575694,-1.1558521,200.0,200.0,200.0,200.0,200.0,135.0,110.625,102.5,110.625,143.125,200.0,200.0,200.0,200.0,200.0,200.0,40.675232,-234.31442,-1.0246825,-1.2548741e-16,103.16278,-234.31442,-1.5622224,-1.9131706e-16,157.71313,-234.31442,-2.12834,-2.606465e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.292145,-154.31442,-79.292145,-154.31442,4.207855,-237.81442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,-10,0,0,0.21732733817119887,88,2,0.0,0.2745914161205292,-0.28382396697998047,1.1000001430511475,0
347.6772,508.94547,1.885031,4.631054,-1.1842345,200.0,200.0,200.0,200.0,200.0,135.0,102.5,94.375,102.5,135.0,200.0,200.0,200.0,200.0,200.0,200.0,37.79944,-238.94547,-0.9907476,-1.2133158e-16,99.89386,-238.94547,-1.3838844,-1.6947696e-16,153.97568,-238.94547,-1.8524313,-2.268574e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.677185,-158.94547,-80.677185,-158.94547,2.322815,-241.94547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333,-10,0,0,0.21732733817119887,88,2,0.0,-0.9737018346786499,-0.6740935444831848,1.0766311883926392,0
349.20932,513.58203,1.5321487,4.6365647,-1.2516438,200.0,200.0,200.0,200.0,200.0,135.0,102.5,94.375,94.375,118.75,200.0,200.0,200.0,200.0,200.0,200.0,35.309357,-243.58203,-0.95793647,-1.1731339e-16,97.13583,-243.58203,-1.225905,-1.5013005e-16,150.83124,-243.58203,-1.6122901,-1.974486e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.70932,-163.58203,-81.70932,-163.58203,0.79067993,-246.08203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8666667,-10,0,0,0.21732733817119887,88,2,0.0,-1.2376832962036133,0.7238539457321167,-48.94736862182617,0
351.02698,517.98474,1.8176699,4.4026957,-1.1792585,200.0,200.0,200.0,200.0,200.0,118.75,94.375,86.25,94.375,118.75,200.0,200.0,200.0,200.0,200.0,200.0,32.56549,-247.98474,-0.92621195,-1.1342825e-16,94.23221,-247.98474,-1.0859599,-1.3299173e-16,147.61029,-247.98474,-1.4032799,-1.7185223e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.02698,-167.98474,-83.02698,-167.98474,-1.0269775,-249.98474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,-10,0,0,0.21732733817119887,88,2,0.0,-0.7531263828277588,-0.05951698496937752,-48.9654426574707,0
352.78442,522.31445,1.757444,4.3296967,-1.1852101,200.0,200.0,200.0,200.0,200.0,118.75,86.25,78.125,86.25,110.625,200.0,200.0,200.0,200.0,200.0,200.0,29.912506,-252.31445,-0.8955381,-1.0967179e-16,91.51276,-252.31445,-0.9619905,-1.1780986e-16,144.63147,-252.31445,-1.2213649,-1.4957405e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.284424,-172.31445,-84.284424,-172.31445,-2.7844238,-253.81445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.93333334,-10,0,0,0.21732733817119887,88,2,0.0,-0.5407447218894958,-0.382068008184433,-48.97842025756836,0
354.35312,526.6471,1.5686872,4.3326535,-1.2234169,200.0,200.0,200.0,200.0,200.0,110.625,86.25,78.125,78.125,102.5,175.625,200.0,200.0,200.0,200.0,200.0,27.477936,-256.6471,-0.8658801,-1.06039724e-16,88.84979,-256.6471,-1.0942547,-1.3400756e-16,141.99976,-256.6471,-1.0630325,-1.3018393e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.35312,-176.6471,-85.35312,-176.6471,-4.353119,-257.6471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96666664,-10,0,0,0.21732733817119887,88,2,0.0,0.5923134684562683,-0.6690854430198669,-48.9428825378418,0
355.6778,531.24567,1.324689,4.5985894,-1.2903254,200.0,200.0,200.0,200.0,200.0,110.625,86.25,70.0,78.125,94.375,143.125,200.0,200.0,200.0,200.0,200.0,25.31604,-261.24567,-0.8372043,-1.0252795e-16,86.555786,-261.24567,-0.9693384,-1.1870972e-16,139.43741,-261.24567,-1.2376789,-1.5157195e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.177795,-181.24567,-86.177795,-181.24567,-5.6777954,-261.74567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10,0,0,0.21732733817119887,88,2,0.0,-0.07772849500179291,0.7741172909736633,-48.94474792480469,0
